id,cluster
598962580,4
250717948,7
771581747,3
78395503,6
101668112,2
392182537,5
778872728,3
239276404,7
90929519,6
70263917,6
458255375,0
722109026,3
259143700,7
285102625,7
74648913,6
530562014,4
937756065,8
269230186,7
146981127,2
391280621,5
726168772,3
50693170,6
609126923,9
215517182,7
113335976,2
858645173,1
948677701,8
606012695,9
801471875,3
175713551,2
26049499,6
905136197,8
392689969,5
966308223,8
995449680,8
420770212,0
577036453,4
147289749,2
49527931,6
485488368,0
939936838,8
635396593,9
566073531,4
329251876,5
407231824,0
338020673,5
925673654,8
760773164,3
935429054,8
956260614,8
232583086,7
427244214,0
425728615,0
886261305,1
357239560,5
789258971,3
185271799,2
63183178,6
891524035,1
925103875,8
225841894,7
157565740,2
545306798,4
168133647,2
421779458,0
333076908,5
800354099,3
117613832,2
712918321,3
77123365,6
139453470,2
983133561,8
601319271,4
324047750,5
252997181,7
753077408,3
24337703,6
929090126,8
841319586,1
426234129,0
812952886,1
557472204,4
744518454,3
412160880,0
670211321,9
406926444,0
502715320,0
817940300,1
414682577,0
498069267,0
180238596,2
524462288,4
963620561,8
988314929,8
840490026,1
693707120,9
738877206,3
30326866,6
181978640,2
634648868,9
805210668,1
214507884,7
853891964,1
559125303,4
281670931,7
408592915,0
307009560,5
940854239,8
962243700,8
821613677,1
122329356,2
135144539,2
605866284,9
389338543,5
69335122,6
668518732,9
629632700,9
110782644,2
201325367,7
411237464,0
125564110,2
799409984,3
27958567,6
981415559,8
795917458,3
300136646,7
346995168,5
994785687,8
102595159,2
6762081,6
434923229,0
656433637,9
103457964,2
403140017,5
229879334,7
25618008,6
685015518,9
243027592,7
699421364,9
634750267,9
838561983,1
666445863,9
752488505,3
729625257,3
701595748,9
375711594,5
367664618,5
296340535,7
245612488,7
57939360,6
914551784,8
257336098,7
381588205,5
881225826,1
898345792,1
140435964,2
724684317,3
140757456,2
752895914,3
358343294,5
234354468,7
495717336,0
145687829,2
792154318,3
349829730,5
147771625,2
25736402,6
131240175,2
773765378,3
367476057,5
490192827,0
673136686,9
760151221,3
202205703,7
969839955,8
297595319,7
313720531,5
546029768,4
618718798,9
390350792,5
919082162,8
50935909,6
583941835,4
592435642,4
325639123,5
137951185,2
915579169,8
289350517,7
846573713,1
175013255,2
97272296,6
657616892,9
774008695,3
660008800,9
608203779,9
167266211,2
720854109,3
364714218,5
856439961,1
833916917,1
990117532,8
264792108,7
81424524,6
858315409,1
596769614,4
949282986,8
570529247,4
622387816,9
667271930,9
640842388,9
209190297,7
760063743,3
420125868,0
75153336,6
126717837,2
494140438,0
269654847,7
262941090,7
857971305,1
709944586,3
437498343,0
337127797,5
148938498,2
621323888,9
386858419,5
962994940,8
394358988,5
766844956,3
790559673,3
508621379,4
37852427,6
630092875,9
586889285,4
105243375,2
39072422,6
162210606,2
327772284,5
376868828,5
731773187,3
442609400,0
641984656,9
19187572,6
809161343,1
362818445,5
60351198,6
758741693,3
593265483,4
169003607,2
880555145,1
695315925,9
818423196,1
736827545,3
998470270,8
956843730,8
189780002,2
705008479,3
862417369,1
351282797,5
420137764,0
245349690,7
785740131,3
928668199,8
996367869,8
36016180,6
593716713,4
680095967,9
812894430,1
433980349,0
722171611,3
566288309,4
261447693,7
23375260,6
403298153,5
943863570,8
706631060,3
793701380,3
176803741,2
846441438,1
263993640,7
555724362,4
551354113,4
149284339,2
57080061,6
679305280,9
112946519,2
212346407,7
338459405,5
670085612,9
837704970,1
117560573,2
548168604,4
938023749,8
907944780,8
441841178,0
817541905,1
365941189,5
935968813,8
688309219,9
825452551,1
72155932,6
334847143,5
816188503,1
617057220,9
531522849,4
647774128,9
71892638,6
416007486,0
41685075,6
597830177,4
57253979,6
91940079,6
887388952,1
424681757,0
683273404,9
560590991,4
147979167,2
921518150,8
183346388,2
733704395,3
691271596,9
378617370,5
174732118,2
31389006,6
444338668,0
781538690,3
894246261,1
979031792,8
896432669,1
895847598,1
576646878,4
329838748,5
336861968,5
478496999,0
637966476,9
761858494,3
732209809,3
843444443,1
874651103,1
73653415,6
131405968,2
392308450,5
183895350,2
584234925,4
215034865,7
174579133,2
283693049,7
123468330,2
455278646,0
487673717,0
569543985,4
641193054,9
481376279,0
129886906,2
429252133,0
989078062,8
860215596,1
975511495,8
626579843,9
385853931,5
915897675,8
760193402,3
128573499,2
875143059,1
323992969,5
985917844,8
839333857,1
994203807,8
929776527,8
384949391,5
830102071,1
356981575,5
102264757,2
993237869,8
209931937,7
568310249,4
163870679,2
532871951,4
2792439,6
593791346,4
181664029,2
180573816,2
132721978,2
460979727,0
8311473,6
396827337,5
39533549,6
34528467,6
498501578,0
242621239,7
891497623,1
207367850,7
331770846,5
202321149,7
887595467,1
223441192,7
463022813,0
367903325,5
663644401,9
257209204,7
506444139,4
565583744,4
16780037,6
363733255,5
405868603,0
318841217,5
378931714,5
779424969,3
8392449,6
833995622,1
681755535,9
872580636,1
189446197,2
755904321,3
476285756,0
390021135,5
74553971,6
701862198,9
803158812,1
718515063,3
754391121,3
84879282,6
30798439,6
624209823,9
13503916,6
741467669,3
541957488,4
147014563,2
52290398,6
722633767,3
355232784,5
318877743,5
845620999,1
714453159,3
853451933,1
811842637,1
717013576,3
899785389,1
28230507,6
915356077,8
350532521,5
49129213,6
63591389,6
954517326,8
622110535,9
738033476,3
644384011,9
421477727,0
750187132,3
343633921,5
595017731,4
992561339,8
188058838,2
944189032,8
234284898,7
388124430,5
133828276,2
776362754,3
59834625,6
42122709,6
216541951,7
474732894,0
332679220,5
412796547,0
501159362,0
267105301,7
631773157,9
823385,6
876965044,1
294228000,7
406918037,0
99469399,2
672038615,9
388622795,5
779759690,3
228993691,7
272603650,7
762093922,3
139296518,2
177184513,2
998300512,8
119662007,2
551914212,4
650796016,9
641584366,9
112802039,2
614365856,9
144146025,2
560089283,4
95707593,6
962956500,8
313518755,5
339163671,5
720115716,3
137721996,2
269591387,7
179215403,2
83259915,6
287607018,7
5434216,6
721852484,3
462440718,0
85466224,6
507173094,4
921956712,8
856721575,1
398521191,5
996777829,8
735396215,3
315090323,5
43770710,6
510017309,4
660172641,9
690530405,9
447249700,0
967894033,8
235851722,7
922459750,8
424886086,0
174917286,2
494384647,0
559502738,4
526167165,4
297542830,7
93965433,6
112278035,2
31739620,6
609788672,9
319298366,5
823983410,1
131054000,2
607051923,9
309796638,5
90786188,6
282914453,7
164591706,2
346905021,5
124371306,2
145337055,2
223750357,7
587935338,4
783884532,3
341107370,5
369907708,5
692904965,9
444737211,0
506483524,4
303084999,5
47641126,6
801348051,3
325443639,5
408759993,0
100366710,2
792792820,3
225993475,7
981083846,8
357122998,5
759459519,3
187079742,2
399478186,5
214111051,7
111139536,2
576314032,4
166031736,2
982502295,8
117034568,2
804224514,1
724006484,3
137946759,2
765589130,3
760172480,3
699984806,9
855770263,1
824391920,1
738089958,3
489060504,0
923803510,8
544149192,4
524288300,4
104290706,2
538193185,4
273213974,7
863354069,1
112819987,2
277931736,7
720987395,3
68489329,6
100008095,2
639936913,9
108875921,2
661863664,9
362861594,5
210788841,7
17267121,6
671253564,9
912619953,8
689005878,9
489304611,0
483688746,0
589043881,4
216753121,7
858821363,1
731950731,3
187963394,2
368477023,5
638408198,9
659019758,9
505092048,4
601339277,4
508851892,4
434914549,0
604757868,9
321413243,5
661076801,9
477384628,0
426449242,0
800472904,3
538335516,4
233224629,7
213156265,7
349746295,5
155649576,2
315278423,5
673431633,9
121416637,2
937943105,8
487471974,0
243192206,7
763862986,3
334059210,5
106213931,2
237688473,7
212428173,7
247542712,7
128451780,2
45751674,6
153009633,2
127081783,2
155450199,2
940948643,8
512199901,4
979260480,8
982819545,8
733617510,3
18793534,6
630474875,9
86045504,6
238684931,7
58040066,6
137927451,2
707891263,3
460809154,0
537852317,4
115810655,2
896350455,1
577194850,4
622914050,9
370827282,5
712320862,3
330497826,5
234499751,7
756074719,3
191035235,2
829887948,1
794015335,3
897913861,1
974872372,8
813984223,1
256901838,7
726756413,3
220057011,7
359235337,5
813251942,1
866946660,1
